bbox_label,category,latitude,longitude,tags
35.0_-81.0,traffic_signals,35.1546438,-80.9462385,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2357712,-80.8550375,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2364130,-80.8577970,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0630530,-80.8150703,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1260296,-80.6555856,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2233296,-80.8510556,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2178244,-80.8731787,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1982085,-80.8835686,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2298970,-80.8303450,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0996123,-80.8815614,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1247703,-80.7069575,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2416320,-80.9383960,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2873094,-80.7305696,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,crossing,35.2020116,-80.7848339,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2363237,-80.8568715,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.3487211,-80.8490492,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2416060,-80.9387992,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2794980,-80.7933577,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.1034592,-80.7099559,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.2838439,-80.7641439,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0648646,-80.8163880,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2907245,-80.7679115,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3317977,-80.7425183,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3070277,-80.8505800,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2906026,-80.7679919,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2916890,-80.7706600,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2915310,-80.7707370,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2177116,-80.8361586,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2839345,-80.7640544,"{'crossing': 'traffic_signals;uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2839003,-80.7639589,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2780129,-80.7937014,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.1931320,-80.9190990,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2190177,-80.8436113,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2781731,-80.8075089,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1981341,-80.8836028,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1384336,-80.9081490,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2378282,-80.8372901,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2900042,-80.7292267,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.3316267,-80.7423500,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1975561,-80.8817708,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2290980,-80.8613490,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1270170,-80.7033864,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2316776,-80.8343421,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.1461010,-80.6290540,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.2166586,-80.8688541,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.1801920,-80.6474780,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1783264,-80.6282625,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1516911,-80.8416289,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1507314,-80.8369143,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1485115,-80.8307762,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1469159,-80.8255177,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1467932,-80.8193068,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1489469,-80.8020425,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1527912,-80.8486774,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1173471,-80.7795130,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1166000,-80.7809620,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.1051795,-80.8079843,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0874172,-80.8119678,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.0872784,-80.8120041,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0779014,-80.8167579,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0675264,-80.8181366,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0674194,-80.8181068,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0602792,-80.8131276,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0581746,-80.8125627,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.0544241,-80.8121472,"{'crossing': 'marked', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0543021,-80.8120763,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.0542025,-80.8120065,"{'crossing': 'marked', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0384157,-80.8056992,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0336503,-80.8055244,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0166711,-80.8034755,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.4434472,-80.8819321,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2050870,-80.8587730,"{'crossing': 'unmarked', 'crossing:island': 'no', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.3028880,-80.9364860,"{'highway': 'traffic_signals', 'traffic_signals': 'traffic_lights', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,crossing,35.3228790,-80.9479821,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.1331190,-80.8390610,"{'highway': 'traffic_signals', 'source': 'usgs'}"
35.0_-81.0,traffic_signals,35.1200180,-80.8309550,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0949353,-80.8664377,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1988837,-80.8677967,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2117510,-80.8577080,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2100160,-80.8554040,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2048960,-80.8485750,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2035430,-80.8468160,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2020080,-80.8447640,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2012340,-80.8437010,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1949562,-80.8371098,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2828538,-80.8573377,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0622640,-80.7979030,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2058168,-80.8408206,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2057567,-80.8406193,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2300124,-80.7199594,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2370357,-80.6697880,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.2836811,-80.8093115,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1962518,-80.8040632,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4481189,-80.8922203,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2243177,-80.7486722,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2238666,-80.7450263,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2231861,-80.7250153,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2408998,-80.8016975,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.3184921,-80.7791076,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.3182940,-80.7787226,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.3174058,-80.7762604,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3161034,-80.7716379,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3138710,-80.7639604,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3125918,-80.7602197,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.3111492,-80.7574897,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.3076510,-80.7524615,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3471290,-80.8572254,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3388702,-80.8342105,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3352204,-80.8251911,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3322792,-80.8100664,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3327967,-80.7990740,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2134260,-80.8635539,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2926505,-80.8946025,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2368721,-80.7759002,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2265627,-80.7472529,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2365216,-80.8526153,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0176657,-80.8501833,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1125760,-80.8848560,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.2107860,-80.8246080,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2096351,-80.8259158,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2083014,-80.8269906,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0876628,-80.8529658,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0808209,-80.8501505,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0705028,-80.8429748,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0545707,-80.8501374,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0521846,-80.8498692,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0470224,-80.8482588,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0418239,-80.8466598,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0303049,-80.8517149,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2023960,-80.8652626,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2006130,-80.8521990,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.2016117,-80.8501453,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2462975,-80.8995794,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1159582,-80.7224151,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1082141,-80.7290488,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1045222,-80.7302929,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1005006,-80.7287490,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2954862,-80.7800510,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2955595,-80.7799461,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3038778,-80.7721427,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.4832970,-80.8778234,"{'highway': 'traffic_signals', 'traffic_signals:direction': 'backward'}"
35.0_-81.0,traffic_signals,35.2302562,-80.8387376,"{'highway': 'traffic_signals', 'traffic_signals': 'traffic_lights'}"
35.0_-81.0,traffic_signals,35.3077645,-80.7480395,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1110370,-80.9094600,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.4068892,-80.8420836,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2287765,-80.8408409,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2278402,-80.8397569,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2261580,-80.8377817,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2253044,-80.8368384,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2244667,-80.8358616,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2219415,-80.8327958,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3113921,-80.7475245,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2609660,-80.8196640,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.1725388,-80.8724020,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.2582962,-80.7947627,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2765520,-80.7935080,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.2956117,-80.7979833,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3004210,-80.8016450,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3021155,-80.8027885,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3377780,-80.7966560,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.4108107,-80.8429530,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.4207903,-80.8420239,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.4263700,-80.8427280,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2055621,-80.8624947,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.1029056,-80.9457665,{'highway': 'crossing'}
35.0_-81.0,traffic_signals,35.2202546,-80.8287542,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2008912,-80.9131345,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1295750,-80.6854130,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1482090,-80.6804360,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1735270,-80.6570380,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1756700,-80.6538750,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1178290,-80.7089100,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1189272,-80.6981063,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1198170,-80.6950470,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.2595719,-80.9263025,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0909860,-80.8854620,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1637400,-80.8952670,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1632214,-80.8870775,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1642197,-80.8842668,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1654621,-80.8776982,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1649942,-80.8761865,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1608270,-80.8630830,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1548401,-80.9462384,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.1539772,-80.9486109,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.1525899,-80.9534103,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2039554,-80.7503819,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2636700,-80.8175510,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1173922,-80.8594527,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.1156106,-80.8585417,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
